,id,y
9875,9875,0.25
9876,9876,0.04
9877,9877,0.08
9878,9878,0.13
9879,9879,0.02
9880,9880,0.02
9881,9881,0.26
9882,9882,0.49
9883,9883,0.0
9884,9884,0.05
9885,9885,0.07
9886,9886,0.01
9887,9887,0.07
9888,9888,0.06
9889,9889,0.11
9890,9890,0.01
9891,9891,0.04
9892,9892,0.17
9893,9893,0.15
9894,9894,0.0
9895,9895,0.0
9896,9896,0.01
9897,9897,0.0
9898,9898,0.14
9899,9899,0.06
9900,9900,0.08
9901,9901,0.01
9902,9902,0.01
9903,9903,0.24
9904,9904,0.17
9905,9905,0.46
9906,9906,0.0
9907,9907,0.13
9908,9908,0.01
9909,9909,0.09
9910,9910,0.02
9911,9911,0.0
9912,9912,0.01
9913,9913,0.26
9914,9914,0.21
9915,9915,0.15
9916,9916,0.04
9917,9917,0.01
9918,9918,0.08
9919,9919,0.05
9920,9920,0.0
9921,9921,0.0
9922,9922,0.0
9923,9923,0.16
9924,9924,0.14
9925,9925,0.01
9926,9926,0.0
9927,9927,0.04
9928,9928,0.09
9929,9929,0.16
9930,9930,0.24
9931,9931,0.17
9932,9932,0.08
9933,9933,0.03
9934,9934,0.6
9935,9935,0.1
9936,9936,0.07
9937,9937,0.13
9938,9938,0.0
9939,9939,0.06
9940,9940,0.0
9941,9941,0.05
9942,9942,0.22
9943,9943,0.0
9944,9944,0.0
9945,9945,0.01
9946,9946,0.0
9947,9947,0.2
9948,9948,0.0
9949,9949,0.44
9950,9950,0.08
9951,9951,0.0
9952,9952,0.01
9953,9953,0.03
9954,9954,0.03
9955,9955,0.05
9956,9956,0.53
9957,9957,0.21
9958,9958,0.0
9959,9959,0.04
9960,9960,0.09
9961,9961,0.13
9962,9962,0.0
9963,9963,0.0
9964,9964,0.14
9965,9965,0.06
9966,9966,0.01
9967,9967,0.0
9968,9968,0.28
9969,9969,0.0
9970,9970,0.07
9971,9971,0.01
9972,9972,0.03
9973,9973,0.0
9974,9974,0.2
9975,9975,0.07
9976,9976,0.0
9977,9977,0.03
9978,9978,0.09
9979,9979,0.05
9980,9980,0.18
9981,9981,0.04
9982,9982,0.09
9983,9983,0.22
9984,9984,0.0
9985,9985,0.0
9986,9986,0.12
9987,9987,0.0
9988,9988,0.0
9989,9989,0.09
9990,9990,0.26
9991,9991,0.0
9992,9992,0.1
9993,9993,0.27
9994,9994,0.35
9995,9995,0.27
9996,9996,0.11
9997,9997,0.02
9998,9998,0.0
9999,9999,0.0
10000,10000,0.07
10001,10001,0.06
10002,10002,0.0
10003,10003,0.06
10004,10004,0.18
10005,10005,0.02
10006,10006,0.22
10007,10007,0.14
10008,10008,0.0
10009,10009,0.02
10010,10010,0.0
10011,10011,0.11
10012,10012,0.05
10013,10013,0.36
10014,10014,0.35
10015,10015,0.98
10016,10016,0.06
10017,10017,0.0
10018,10018,0.0
10019,10019,0.0
10020,10020,0.11
10021,10021,0.0
10022,10022,0.08
10023,10023,0.03
10024,10024,0.01
10025,10025,0.0
10026,10026,0.17
10027,10027,0.0
10028,10028,0.0
10029,10029,0.47
10030,10030,0.0
10031,10031,0.01
10032,10032,0.02
10033,10033,0.0
10034,10034,0.29
10035,10035,0.13
10036,10036,0.07
10037,10037,0.08
10038,10038,0.14
10039,10039,0.0
10040,10040,0.05
10041,10041,0.0
10042,10042,0.06
10043,10043,0.06
10044,10044,0.15
10045,10045,0.0
10046,10046,0.01
10047,10047,0.0
10048,10048,0.05
10049,10049,0.0
10050,10050,0.09
10051,10051,0.0
10052,10052,0.4
10053,10053,0.02
10054,10054,0.0
10055,10055,0.25
10056,10056,0.0
10057,10057,0.04
10058,10058,0.11
10059,10059,0.01
10060,10060,0.0
10061,10061,0.18
10062,10062,0.27
10063,10063,0.0
10064,10064,0.31
10065,10065,0.05
10066,10066,0.03
10067,10067,0.03
10068,10068,0.05
10069,10069,0.22
10070,10070,0.12
10071,10071,0.03
10072,10072,0.09
10073,10073,0.24
10074,10074,0.0
10075,10075,0.12
10076,10076,0.03
10077,10077,0.0
10078,10078,0.1
10079,10079,0.49
10080,10080,0.05
10081,10081,0.0
10082,10082,0.1
10083,10083,0.0
10084,10084,0.05
10085,10085,0.01
10086,10086,0.06
10087,10087,0.06
10088,10088,0.01
10089,10089,0.0
10090,10090,0.0
10091,10091,0.19
10092,10092,0.0
10093,10093,0.01
10094,10094,0.0
10095,10095,0.17
10096,10096,0.08
10097,10097,0.27
10098,10098,0.0
10099,10099,0.03
10100,10100,0.01
10101,10101,0.05
10102,10102,0.06
10103,10103,0.01
10104,10104,0.07
10105,10105,0.06
10106,10106,0.0
10107,10107,0.06
10108,10108,0.05
10109,10109,0.0
10110,10110,0.04
10111,10111,0.0
10112,10112,0.22
10113,10113,0.01
10114,10114,0.14
10115,10115,0.0
10116,10116,0.0
10117,10117,0.16
10118,10118,0.12
10119,10119,0.02
10120,10120,0.11
10121,10121,0.12
10122,10122,0.0
10123,10123,0.0
10124,10124,0.1
10125,10125,0.04
10126,10126,0.06
10127,10127,0.01
10128,10128,0.0
10129,10129,0.02
10130,10130,0.2
10131,10131,0.02
10132,10132,0.03
10133,10133,0.0
10134,10134,0.06
10135,10135,0.05
10136,10136,0.22
10137,10137,0.0
10138,10138,0.19
10139,10139,0.32
10140,10140,0.0
10141,10141,0.17
10142,10142,0.0
10143,10143,0.23
10144,10144,0.0
10145,10145,0.01
10146,10146,0.14
10147,10147,0.0
10148,10148,0.07
10149,10149,0.05
10150,10150,0.01
10151,10151,0.0
10152,10152,0.21
10153,10153,0.04
10154,10154,0.11
10155,10155,0.02
10156,10156,0.0
10157,10157,0.0
10158,10158,0.03
10159,10159,0.19
10160,10160,0.03
10161,10161,0.01
10162,10162,0.01
10163,10163,0.01
10164,10164,0.48
10165,10165,0.0
10166,10166,0.05
10167,10167,0.23
10168,10168,0.0
10169,10169,0.05
10170,10170,0.0
10171,10171,0.1
10172,10172,0.26
10173,10173,0.15
10174,10174,0.06
10175,10175,0.01
10176,10176,0.15
10177,10177,0.05
10178,10178,0.07
10179,10179,0.07
10180,10180,0.02
10181,10181,0.0
10182,10182,0.46
10183,10183,0.23
10184,10184,0.05
10185,10185,0.03
10186,10186,0.03
10187,10187,0.06
10188,10188,0.03
10189,10189,0.08
10190,10190,0.14
10191,10191,0.0
10192,10192,0.29
10193,10193,0.05
10194,10194,0.11
10195,10195,0.0
10196,10196,0.09
10197,10197,0.12
10198,10198,0.0
10199,10199,0.0
10200,10200,0.08
10201,10201,0.05
10202,10202,0.03
10203,10203,0.07
10204,10204,0.3
10205,10205,0.57
10206,10206,0.0
10207,10207,0.0
10208,10208,0.14
10209,10209,0.02
10210,10210,0.1
10211,10211,0.0
10212,10212,0.0
10213,10213,0.0
10214,10214,0.05
10215,10215,0.0
10216,10216,0.0
10217,10217,0.0
10218,10218,0.03
10219,10219,0.14
10220,10220,0.06
10221,10221,0.02
10222,10222,0.0
10223,10223,0.05
10224,10224,0.0
10225,10225,0.15
10226,10226,0.56
10227,10227,0.05
10228,10228,0.04
10229,10229,0.03
10230,10230,0.23
10231,10231,0.01
10232,10232,0.0
10233,10233,0.05
10234,10234,0.08
10235,10235,0.02
10236,10236,0.29
10237,10237,0.0
10238,10238,0.0
10239,10239,0.15
10240,10240,0.0
10241,10241,0.0
10242,10242,0.11
10243,10243,0.01
10244,10244,0.07
10245,10245,0.06
10246,10246,0.09
10247,10247,0.0
10248,10248,0.03
10249,10249,0.0
10250,10250,0.24
10251,10251,0.01
10252,10252,0.06
10253,10253,0.26
10254,10254,0.47
10255,10255,0.01
10256,10256,0.0
10257,10257,0.08
10258,10258,0.02
10259,10259,0.05
10260,10260,0.14
10261,10261,0.0
10262,10262,0.31
10263,10263,0.18
10264,10264,0.0
10265,10265,0.25
10266,10266,0.0
10267,10267,0.04
10268,10268,0.12
10269,10269,0.14
10270,10270,0.0
10271,10271,0.0
10272,10272,0.05
10273,10273,0.02
10274,10274,0.01
10275,10275,0.07
10276,10276,0.01
10277,10277,0.24
10278,10278,0.34
10279,10279,0.03
10280,10280,0.08
10281,10281,0.06
10282,10282,0.13
10283,10283,0.0
10284,10284,0.0
10285,10285,0.02
10286,10286,0.02
10287,10287,0.0
10288,10288,0.04
10289,10289,0.0
10290,10290,0.0
10291,10291,0.02
10292,10292,0.19
10293,10293,0.03
10294,10294,0.09
10295,10295,0.06
10296,10296,0.26
10297,10297,0.0
10298,10298,0.0
10299,10299,0.0
10300,10300,0.02
10301,10301,0.05
10302,10302,0.1
10303,10303,0.27
10304,10304,0.01
10305,10305,0.0
10306,10306,0.3
10307,10307,0.01
10308,10308,0.32
10309,10309,0.0
10310,10310,0.0
10311,10311,0.06
10312,10312,0.02
10313,10313,0.02
10314,10314,0.3
10315,10315,0.25
10316,10316,0.06
10317,10317,0.0
10318,10318,0.0
10319,10319,0.0
10320,10320,0.68
10321,10321,0.27
10322,10322,0.04
10323,10323,0.02
10324,10324,0.0
10325,10325,0.98
10326,10326,0.07
10327,10327,0.0
10328,10328,0.02
10329,10329,0.08
10330,10330,0.18
10331,10331,0.39
10332,10332,0.0
10333,10333,0.07
10334,10334,0.02
10335,10335,0.12
10336,10336,0.18
10337,10337,0.28
10338,10338,0.27
10339,10339,0.05
10340,10340,0.3
10341,10341,0.24
10342,10342,0.24
10343,10343,0.0
10344,10344,0.69
10345,10345,0.17
10346,10346,0.01
10347,10347,0.0
10348,10348,0.21
10349,10349,0.23
10350,10350,0.05
10351,10351,0.2
10352,10352,0.51
10353,10353,0.02
10354,10354,0.0
10355,10355,0.04
10356,10356,0.01
10357,10357,0.02
10358,10358,0.05
10359,10359,0.02
10360,10360,0.01
10361,10361,0.31
10362,10362,0.01
10363,10363,0.01
10364,10364,0.0
10365,10365,0.0
10366,10366,0.08
10367,10367,0.0
10368,10368,0.01
10369,10369,0.02
10370,10370,0.0
10371,10371,0.09
10372,10372,0.17
10373,10373,0.0
10374,10374,0.0
10375,10375,0.04
10376,10376,0.11
10377,10377,0.2
10378,10378,0.21
10379,10379,0.0
10380,10380,0.13
10381,10381,0.06
10382,10382,0.0
10383,10383,0.08
10384,10384,0.07
10385,10385,0.0
10386,10386,0.03
10387,10387,0.0
10388,10388,0.01
10389,10389,0.0
10390,10390,0.02
10391,10391,0.0
10392,10392,0.09
10393,10393,0.14
10394,10394,0.06
10395,10395,0.17
10396,10396,0.0
10397,10397,0.13
10398,10398,0.04
10399,10399,0.01
10400,10400,0.04
10401,10401,0.04
10402,10402,0.01
10403,10403,0.3
10404,10404,0.0
10405,10405,0.13
10406,10406,0.02
10407,10407,0.04
10408,10408,0.18
10409,10409,0.12
10410,10410,0.04
10411,10411,0.01
10412,10412,0.0
10413,10413,0.24
10414,10414,0.01
10415,10415,0.05
10416,10416,0.04
10417,10417,0.13
10418,10418,0.08
10419,10419,0.16
10420,10420,0.0
10421,10421,0.02
10422,10422,0.0
10423,10423,0.1
10424,10424,0.01
10425,10425,0.0
10426,10426,0.0
10427,10427,0.0
10428,10428,0.17
10429,10429,0.05
10430,10430,0.15
10431,10431,0.0
10432,10432,0.28
10433,10433,0.01
10434,10434,0.14
10435,10435,0.0
10436,10436,0.0
10437,10437,0.05
10438,10438,0.0
10439,10439,0.06
10440,10440,0.02
10441,10441,0.0
10442,10442,0.18
10443,10443,0.08
10444,10444,0.0
10445,10445,0.18
10446,10446,0.0
10447,10447,0.01
10448,10448,0.0
10449,10449,0.0
10450,10450,0.52
10451,10451,0.0
10452,10452,0.25
10453,10453,0.21
10454,10454,0.07
10455,10455,0.31
10456,10456,0.01
10457,10457,0.04
10458,10458,0.0
10459,10459,0.09
10460,10460,0.1
10461,10461,0.1
10462,10462,0.42
10463,10463,0.0
10464,10464,0.0
10465,10465,0.12
10466,10466,0.0
10467,10467,0.13
10468,10468,0.0
10469,10469,0.18
10470,10470,0.24
10471,10471,0.02
10472,10472,0.28
10473,10473,0.01
10474,10474,0.12
10475,10475,0.08
10476,10476,0.15
10477,10477,0.19
10478,10478,0.35
10479,10479,0.0
10480,10480,0.08
10481,10481,0.01
10482,10482,0.12
10483,10483,0.05
10484,10484,0.14
10485,10485,0.02
10486,10486,0.01
10487,10487,0.0
10488,10488,0.0
10489,10489,0.0
10490,10490,0.04
10491,10491,0.0
10492,10492,0.01
10493,10493,0.1
10494,10494,0.23
10495,10495,0.0
10496,10496,0.03
10497,10497,0.2
10498,10498,0.02
10499,10499,0.05
10500,10500,0.0
10501,10501,0.03
10502,10502,0.01
10503,10503,0.05
10504,10504,0.03
10505,10505,0.03
10506,10506,0.0
10507,10507,0.06
10508,10508,0.0
10509,10509,0.04
10510,10510,0.04
10511,10511,0.1
10512,10512,0.03
10513,10513,0.26
10514,10514,0.29
10515,10515,0.16
10516,10516,0.4
10517,10517,0.0
10518,10518,0.0
10519,10519,0.06
10520,10520,0.0
10521,10521,0.03
10522,10522,0.18
10523,10523,0.05
10524,10524,0.08
10525,10525,0.66
10526,10526,0.0
10527,10527,0.08
10528,10528,0.58
10529,10529,0.05
10530,10530,0.12
10531,10531,0.13
10532,10532,0.32
10533,10533,0.0
10534,10534,0.04
10535,10535,0.08
10536,10536,0.04
10537,10537,0.05
10538,10538,0.2
10539,10539,0.21
10540,10540,0.03
10541,10541,0.07
10542,10542,0.0
10543,10543,0.01
10544,10544,0.0
10545,10545,0.0
10546,10546,0.0
10547,10547,0.01
10548,10548,0.15
10549,10549,0.0
10550,10550,0.05
10551,10551,0.0
10552,10552,0.04
10553,10553,0.0
10554,10554,0.16
10555,10555,0.0
10556,10556,0.0
10557,10557,0.0
10558,10558,0.0
10559,10559,0.14
10560,10560,0.06
10561,10561,0.12
10562,10562,0.26
10563,10563,0.02
10564,10564,0.09
10565,10565,0.02
10566,10566,0.06
10567,10567,0.05
10568,10568,0.02
10569,10569,0.14
10570,10570,0.11
10571,10571,0.24
10572,10572,0.1
10573,10573,0.03
10574,10574,0.15
10575,10575,0.06
10576,10576,0.22
10577,10577,0.0
10578,10578,0.0
10579,10579,0.02
10580,10580,0.06
10581,10581,0.02
10582,10582,0.0
10583,10583,0.01
10584,10584,0.28
10585,10585,0.02
10586,10586,0.33
10587,10587,0.17
10588,10588,0.06
10589,10589,0.05
10590,10590,0.09
10591,10591,0.01
10592,10592,0.52
10593,10593,0.01
10594,10594,0.0
10595,10595,0.0
10596,10596,0.97
10597,10597,0.02
10598,10598,0.13
10599,10599,0.04
10600,10600,0.0
10601,10601,0.11
10602,10602,0.0
10603,10603,0.0
10604,10604,0.05
10605,10605,0.06
10606,10606,0.21
10607,10607,0.02
10608,10608,0.0
10609,10609,0.15
10610,10610,0.01
10611,10611,0.27
10612,10612,0.01
10613,10613,0.0
10614,10614,0.08
10615,10615,0.0
10616,10616,0.16
10617,10617,0.03
10618,10618,0.05
10619,10619,0.05
10620,10620,0.01
10621,10621,0.01
10622,10622,0.05
10623,10623,0.21
10624,10624,0.12
10625,10625,0.2
10626,10626,0.0
10627,10627,0.99
10628,10628,0.1
10629,10629,0.03
10630,10630,0.2
10631,10631,0.09
10632,10632,0.0
10633,10633,0.02
10634,10634,0.16
10635,10635,0.0
10636,10636,0.0
10637,10637,0.04
10638,10638,0.24
10639,10639,0.0
10640,10640,0.03
10641,10641,0.0
10642,10642,0.18
10643,10643,0.0
10644,10644,0.01
10645,10645,0.0
10646,10646,0.05
10647,10647,0.09
10648,10648,0.05
10649,10649,0.1
10650,10650,0.11
10651,10651,0.14
10652,10652,0.09
10653,10653,0.03
10654,10654,0.23
10655,10655,0.1
10656,10656,0.06
10657,10657,0.13
10658,10658,0.02
10659,10659,0.0
10660,10660,0.01
10661,10661,0.21
10662,10662,0.09
10663,10663,0.02
10664,10664,0.04
10665,10665,0.0
10666,10666,0.06
10667,10667,0.36
10668,10668,0.0
10669,10669,0.04
10670,10670,0.27
10671,10671,0.05
10672,10672,0.25
10673,10673,0.4
10674,10674,0.17
10675,10675,0.03
10676,10676,0.02
10677,10677,0.13
10678,10678,0.08
10679,10679,0.15
10680,10680,0.32
10681,10681,0.0
10682,10682,0.0
10683,10683,0.1
10684,10684,0.24
10685,10685,0.0
10686,10686,0.0
10687,10687,0.0
10688,10688,0.01
10689,10689,0.14
10690,10690,0.0
10691,10691,0.0
10692,10692,0.0
10693,10693,0.02
10694,10694,0.03
10695,10695,0.0
10696,10696,0.13
10697,10697,0.06
10698,10698,0.02
10699,10699,0.0
10700,10700,0.03
10701,10701,0.05
10702,10702,0.0
10703,10703,0.2
10704,10704,0.0
10705,10705,0.0
10706,10706,0.21
10707,10707,0.0
10708,10708,0.0
10709,10709,0.05
10710,10710,0.18
10711,10711,0.05
10712,10712,0.0
10713,10713,0.0
10714,10714,0.94
10715,10715,0.06
10716,10716,0.0
10717,10717,0.45
10718,10718,0.5
10719,10719,0.1
10720,10720,0.0
10721,10721,0.09
10722,10722,0.02
10723,10723,0.03
10724,10724,0.0
10725,10725,0.0
10726,10726,0.06
10727,10727,0.0
10728,10728,0.0
10729,10729,0.1
10730,10730,0.02
10731,10731,0.02
10732,10732,0.06
10733,10733,0.01
10734,10734,0.03
10735,10735,0.26
10736,10736,0.18
10737,10737,0.0
10738,10738,0.0
10739,10739,0.07
10740,10740,0.91
10741,10741,0.09
10742,10742,0.0
10743,10743,0.03
10744,10744,0.0
10745,10745,0.0
10746,10746,0.28
10747,10747,0.02
10748,10748,0.01
10749,10749,0.02
10750,10750,0.0
10751,10751,0.0
10752,10752,0.41
10753,10753,0.27
10754,10754,0.06
10755,10755,0.01
10756,10756,0.01
10757,10757,0.15
10758,10758,0.86
10759,10759,0.12
10760,10760,0.05
10761,10761,0.11
10762,10762,0.04
10763,10763,0.01
10764,10764,0.01
10765,10765,0.0
10766,10766,0.28
10767,10767,0.16
10768,10768,0.23
10769,10769,0.14
10770,10770,0.04
10771,10771,0.58
10772,10772,0.02
10773,10773,0.03
10774,10774,0.0
10775,10775,0.0
10776,10776,0.01
10777,10777,0.17
10778,10778,0.11
10779,10779,0.5
10780,10780,0.14
10781,10781,0.15
10782,10782,0.29
10783,10783,0.05
10784,10784,0.33
10785,10785,0.0
10786,10786,0.0
10787,10787,0.0
10788,10788,0.08
10789,10789,0.05
10790,10790,0.0
10791,10791,0.15
10792,10792,0.47
10793,10793,0.01
10794,10794,0.02
10795,10795,0.0
10796,10796,0.02
10797,10797,0.0
10798,10798,0.0
10799,10799,0.02
10800,10800,0.0
10801,10801,0.0
10802,10802,0.18
10803,10803,0.06
10804,10804,0.05
10805,10805,0.0
10806,10806,0.05
10807,10807,0.0
10808,10808,0.0
10809,10809,0.33
10810,10810,0.43
10811,10811,0.01
10812,10812,0.0
10813,10813,0.03
10814,10814,0.0
10815,10815,0.0
10816,10816,0.95
10817,10817,0.0
10818,10818,0.02
10819,10819,0.0
10820,10820,0.18
10821,10821,0.18
10822,10822,0.3
10823,10823,0.03
10824,10824,0.07
10825,10825,0.05
10826,10826,0.51
10827,10827,0.04
10828,10828,0.01
10829,10829,0.02
10830,10830,0.0
10831,10831,0.0
10832,10832,0.0
10833,10833,0.15
10834,10834,0.01
10835,10835,0.0
10836,10836,0.0
10837,10837,0.0
10838,10838,0.36
10839,10839,0.04
10840,10840,0.05
10841,10841,0.0
10842,10842,0.01
10843,10843,0.0
10844,10844,0.42
10845,10845,0.09
10846,10846,0.0
10847,10847,0.08
10848,10848,0.02
10849,10849,0.11
10850,10850,0.03
10851,10851,0.11
10852,10852,0.07
10853,10853,0.04
10854,10854,0.0
10855,10855,0.25
10856,10856,0.05
10857,10857,0.21
10858,10858,0.06
10859,10859,0.09
10860,10860,0.05
10861,10861,0.3
10862,10862,0.0
10863,10863,0.05
10864,10864,0.07
10865,10865,0.0
10866,10866,0.11
10867,10867,0.0
10868,10868,0.0
10869,10869,0.02
10870,10870,0.0
10871,10871,0.0
10872,10872,0.02
10873,10873,0.0
10874,10874,0.04
10875,10875,0.09
10876,10876,0.06
10877,10877,0.0
10878,10878,0.12
10879,10879,0.22
10880,10880,0.01
10881,10881,0.0
10882,10882,0.0
10883,10883,0.0
10884,10884,0.0
10885,10885,0.29
10886,10886,0.11
10887,10887,0.17
10888,10888,0.0
10889,10889,0.0
10890,10890,0.4
10891,10891,0.0
10892,10892,0.29
10893,10893,0.0
10894,10894,0.0
10895,10895,0.0
10896,10896,0.08
10897,10897,0.01
10898,10898,0.0
10899,10899,0.45
10900,10900,0.19
10901,10901,0.17
10902,10902,0.1
10903,10903,0.0
10904,10904,0.0
10905,10905,0.02
10906,10906,0.05
10907,10907,0.01
10908,10908,0.19
10909,10909,0.22
10910,10910,0.0
10911,10911,0.03
10912,10912,0.0
10913,10913,0.01
10914,10914,0.0
10915,10915,0.0
10916,10916,0.74
10917,10917,0.09
10918,10918,0.59
10919,10919,0.02
10920,10920,0.16
10921,10921,0.0
10922,10922,0.0
10923,10923,0.33
10924,10924,0.02
10925,10925,0.05
10926,10926,0.21
10927,10927,0.0
10928,10928,0.04
10929,10929,0.09
10930,10930,0.0
10931,10931,0.0
10932,10932,0.16
10933,10933,0.04
10934,10934,0.0
10935,10935,0.07
10936,10936,0.0
10937,10937,0.01
10938,10938,0.07
10939,10939,0.01
10940,10940,0.0
10941,10941,0.0
10942,10942,0.15
10943,10943,0.0
10944,10944,0.11
10945,10945,0.15
10946,10946,0.17
10947,10947,0.25
10948,10948,0.0
10949,10949,0.94
10950,10950,0.08
10951,10951,0.0
10952,10952,0.03
10953,10953,0.31
10954,10954,0.0
10955,10955,0.27
10956,10956,0.09
10957,10957,0.0
10958,10958,0.0
10959,10959,0.02
10960,10960,0.0
10961,10961,0.0
10962,10962,0.2
10963,10963,0.0
10964,10964,0.01
10965,10965,0.0
10966,10966,0.3
10967,10967,0.0
10968,10968,0.0
10969,10969,0.2
10970,10970,0.0
10971,10971,0.0
10972,10972,0.18
10973,10973,0.26
10974,10974,0.01
10975,10975,0.0
10976,10976,0.0
10977,10977,0.0
10978,10978,0.12
10979,10979,0.08
10980,10980,0.12
10981,10981,0.0
10982,10982,0.0
10983,10983,0.01
10984,10984,0.07
10985,10985,0.1
10986,10986,0.07
10987,10987,0.21
10988,10988,0.1
10989,10989,0.04
10990,10990,0.0
10991,10991,0.0
10992,10992,0.06
10993,10993,0.03
10994,10994,0.0
10995,10995,0.05
10996,10996,0.14
10997,10997,0.0
10998,10998,0.01
10999,10999,0.0
11000,11000,0.12
11001,11001,0.06
11002,11002,0.0
11003,11003,0.0
11004,11004,0.02
11005,11005,0.09
11006,11006,0.0
11007,11007,0.07
11008,11008,0.0
11009,11009,0.05
11010,11010,0.02
11011,11011,0.0
11012,11012,0.25
11013,11013,0.0
11014,11014,0.15
11015,11015,0.0
11016,11016,0.07
11017,11017,0.13
11018,11018,0.0
11019,11019,0.1
11020,11020,0.08
11021,11021,0.01
11022,11022,0.02
11023,11023,0.0
11024,11024,0.03
11025,11025,0.49
11026,11026,0.0
11027,11027,0.0
11028,11028,0.0
11029,11029,0.0
11030,11030,0.01
11031,11031,0.01
11032,11032,0.24
11033,11033,0.04
11034,11034,0.1
11035,11035,0.14
11036,11036,0.24
11037,11037,0.11
11038,11038,0.28
11039,11039,0.0
11040,11040,0.15
11041,11041,0.01
11042,11042,0.01
11043,11043,0.24
11044,11044,0.24
11045,11045,0.0
11046,11046,0.0
11047,11047,0.13
11048,11048,0.0
11049,11049,0.01
11050,11050,0.05
11051,11051,0.08
11052,11052,0.1
11053,11053,0.01
11054,11054,0.02
11055,11055,0.12
11056,11056,0.02
11057,11057,0.19
11058,11058,0.0
11059,11059,0.02
11060,11060,0.2
11061,11061,0.0
11062,11062,0.0
11063,11063,0.15
11064,11064,0.0
11065,11065,0.01
11066,11066,0.01
11067,11067,0.0
11068,11068,0.34
11069,11069,0.03
11070,11070,0.01
11071,11071,0.01
11072,11072,0.32
11073,11073,0.01
11074,11074,0.35
11075,11075,0.31
11076,11076,0.01
11077,11077,0.04
11078,11078,0.43
11079,11079,0.84
11080,11080,0.0
11081,11081,0.14
11082,11082,0.02
11083,11083,0.04
11084,11084,0.96
11085,11085,0.06
11086,11086,0.01
11087,11087,0.01
11088,11088,0.01
11089,11089,0.05
11090,11090,0.45
11091,11091,0.1
11092,11092,0.04
11093,11093,0.01
11094,11094,0.0
11095,11095,0.15
11096,11096,0.0
11097,11097,0.01
11098,11098,0.26
11099,11099,0.04
11100,11100,0.0
11101,11101,0.01
11102,11102,0.0
11103,11103,0.23
11104,11104,0.06
11105,11105,0.08
11106,11106,0.0
11107,11107,0.05
11108,11108,0.04
11109,11109,0.0
11110,11110,0.07
11111,11111,0.0
11112,11112,0.72
11113,11113,0.02
11114,11114,0.09
11115,11115,0.14
11116,11116,0.39
11117,11117,0.17
11118,11118,0.02
11119,11119,0.29
11120,11120,0.0
11121,11121,0.2
11122,11122,0.07
11123,11123,0.0
11124,11124,0.0
11125,11125,0.18
11126,11126,0.01
11127,11127,0.03
11128,11128,0.06
11129,11129,0.12
11130,11130,0.0
11131,11131,0.13
11132,11132,0.08
11133,11133,0.0
11134,11134,0.02
11135,11135,0.23
11136,11136,0.0
11137,11137,0.92
11138,11138,0.06
11139,11139,0.19
11140,11140,0.0
11141,11141,0.14
11142,11142,0.1
11143,11143,0.01
11144,11144,0.35
11145,11145,0.0
11146,11146,0.0
11147,11147,0.04
11148,11148,0.0
11149,11149,0.01
11150,11150,0.02
11151,11151,0.04
11152,11152,0.0
11153,11153,0.03
11154,11154,0.01
11155,11155,0.0
11156,11156,0.06
11157,11157,0.0
11158,11158,0.83
11159,11159,0.02
11160,11160,0.12
11161,11161,0.06
11162,11162,0.29
11163,11163,0.04
11164,11164,0.27
11165,11165,0.05
11166,11166,0.41
11167,11167,0.18
11168,11168,0.26
11169,11169,0.0
11170,11170,0.09
11171,11171,0.0
11172,11172,0.04
11173,11173,0.0
11174,11174,0.15
11175,11175,0.0
11176,11176,0.07
11177,11177,0.0
11178,11178,0.06
11179,11179,0.01
11180,11180,0.48
11181,11181,0.0
11182,11182,0.36
11183,11183,0.12
11184,11184,0.07
11185,11185,0.01
11186,11186,0.0
11187,11187,0.02
11188,11188,0.21
11189,11189,0.0
11190,11190,0.12
11191,11191,0.14
11192,11192,0.74
11193,11193,0.06
11194,11194,0.16
11195,11195,0.06
11196,11196,0.67
11197,11197,0.0
11198,11198,0.0
11199,11199,0.42
11200,11200,0.22
11201,11201,0.13
11202,11202,0.02
11203,11203,0.0
11204,11204,0.0
11205,11205,0.0
11206,11206,0.59
11207,11207,0.96
11208,11208,0.06
11209,11209,0.08
11210,11210,0.0
11211,11211,0.02
11212,11212,0.08
11213,11213,0.0
11214,11214,0.59
11215,11215,0.0
11216,11216,0.14
11217,11217,0.0
11218,11218,0.03
11219,11219,0.29
11220,11220,0.13
11221,11221,0.02
11222,11222,0.0
11223,11223,0.0
11224,11224,0.0
11225,11225,0.0
11226,11226,0.0
11227,11227,0.0
11228,11228,0.0
11229,11229,0.0
11230,11230,0.0
11231,11231,0.25
11232,11232,0.04
11233,11233,0.1
11234,11234,0.0
11235,11235,0.1
11236,11236,0.12
11237,11237,0.08
11238,11238,0.19
11239,11239,0.0
11240,11240,0.09
11241,11241,0.01
11242,11242,0.0
11243,11243,0.07
11244,11244,0.02
11245,11245,0.0
11246,11246,0.01
11247,11247,0.14
11248,11248,0.05
11249,11249,0.12
11250,11250,0.24
11251,11251,0.0
11252,11252,0.06
11253,11253,0.02
11254,11254,0.27
11255,11255,0.48
11256,11256,0.09
11257,11257,0.0
11258,11258,0.27
11259,11259,0.0
11260,11260,0.01
11261,11261,0.21
11262,11262,0.0
11263,11263,0.25
11264,11264,0.0
11265,11265,0.0
11266,11266,0.2
11267,11267,0.0
11268,11268,0.0
11269,11269,0.09
11270,11270,0.3
11271,11271,0.03
11272,11272,0.01
11273,11273,0.0
